<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FXRU [TQTF],Daily,20181114,000000,753.000000,753.000000,740.000000,743.000000,13040.000000
FXRU [TQTF],Daily,20181115,000000,748.000000,748.000000,734.000000,736.000000,9810.000000
FXRU [TQTF],Daily,20181116,000000,734.000000,734.000000,725.000000,725.000000,12140.000000
FXRU [TQTF],Daily,20181119,000000,735.000000,735.000000,729.000000,730.000000,10560.000000
FXRU [TQTF],Daily,20181120,000000,730.000000,734.000000,724.000000,733.000000,3940.000000
FXRU [TQTF],Daily,20181121,000000,732.000000,734.000000,727.000000,730.000000,8460.000000
FXRU [TQTF],Daily,20181122,000000,728.000000,729.000000,724.000000,729.000000,12730.000000
FXRU [TQTF],Daily,20181123,000000,729.000000,736.000000,728.000000,735.000000,13330.000000
FXRU [TQTF],Daily,20181126,000000,736.000000,747.000000,734.000000,742.000000,104310.000000
FXRU [TQTF],Daily,20181127,000000,748.000000,750.000000,735.000000,742.000000,13110.000000
FXRU [TQTF],Daily,20181128,000000,749.000000,764.000000,732.000000,748.000000,13160.000000
FXRU [TQTF],Daily,20181129,000000,748.000000,748.000000,732.000000,735.000000,9000.000000
FXRU [TQTF],Daily,20181130,000000,740.000000,761.000000,733.000000,740.000000,12360.000000
FXRU [TQTF],Daily,20181203,000000,740.000000,740.000000,731.000000,740.000000,8770.000000
FXRU [TQTF],Daily,20181204,000000,736.000000,747.000000,732.000000,741.000000,7670.000000
FXRU [TQTF],Daily,20181205,000000,745.000000,746.000000,721.000000,742.000000,101480.000000
FXRU [TQTF],Daily,20181212,000000,790.000000,790.000000,710.100000,736.000000,10689.000000
FXRU [TQTF],Daily,20181213,000000,741.900000,741.900000,728.100000,732.300000,52600.000000
FXRU [TQTF],Daily,20181214,000000,732.000000,738.200000,730.100000,737.500000,8639.000000
FXRU [TQTF],Daily,20181217,000000,750.000000,751.200000,732.200000,738.000000,7713.000000
FXRU [TQTF],Daily,20181218,000000,740.100000,741.800000,736.100000,740.500000,16441.000000
FXRU [TQTF],Daily,20181219,000000,741.900000,750.000000,740.500000,748.200000,14707.000000
FXRU [TQTF],Daily,20181220,000000,741.000000,755.000000,741.000000,755.000000,15159.000000
FXRU [TQTF],Daily,20181221,000000,764.700000,764.700000,751.400000,759.600000,15429.000000
FXRU [TQTF],Daily,20181224,000000,760.000000,775.000000,755.000000,755.800000,18119.000000
FXRU [TQTF],Daily,20181225,000000,755.800000,763.800000,754.000000,761.400000,29895.000000
FXRU [TQTF],Daily,20181226,000000,762.800000,768.600000,758.800000,764.800000,19718.000000
FXRU [TQTF],Daily,20181227,000000,767.400000,773.600000,760.000000,768.600000,19583.000000
FXRU [TQTF],Daily,20181228,000000,779.900000,779.900000,769.000000,774.000000,24858.000000
FXRU [TQTF],Daily,20181229,000000,779.900000,779.900000,770.800000,778.100000,26725.000000
FXRU [TQTF],Daily,20190103,000000,778.100000,780.000000,764.000000,764.200000,10815.000000
FXRU [TQTF],Daily,20190104,000000,764.300000,764.300000,754.500000,755.400000,14570.000000
FXRU [TQTF],Daily,20190108,000000,752.700000,754.300000,746.200000,749.000000,15318.000000
FXRU [TQTF],Daily,20190109,000000,749.000000,752.400000,745.900000,748.000000,28099.000000
FXRU [TQTF],Daily,20190110,000000,752.400000,754.800000,745.000000,750.900000,14536.000000
FXRU [TQTF],Daily,20190111,000000,757.600000,757.600000,748.000000,751.000000,12072.000000
FXRU [TQTF],Daily,20190114,000000,754.500000,754.500000,750.100000,750.900000,8636.000000
FXRU [TQTF],Daily,20190115,000000,753.000000,756.800000,750.400000,750.400000,12688.000000
FXRU [TQTF],Daily,20190116,000000,751.400000,751.400000,742.300000,746.300000,13251.000000
FXRU [TQTF],Daily,20190117,000000,745.900000,748.200000,744.000000,748.100000,17106.000000
FXRU [TQTF],Daily,20190118,000000,747.400000,748.400000,743.000000,744.300000,17091.000000
FXRU [TQTF],Daily,20190121,000000,748.500000,748.500000,742.800000,746.200000,7486.000000
FXRU [TQTF],Daily,20190122,000000,748.500000,748.800000,746.000000,747.600000,16262.000000
FXRU [TQTF],Daily,20190123,000000,751.400000,751.400000,741.000000,745.000000,21075.000000
FXRU [TQTF],Daily,20190124,000000,749.400000,749.400000,739.200000,739.600000,14319.000000
FXRU [TQTF],Daily,20190125,000000,739.600000,745.200000,737.400000,743.000000,18597.000000
FXRU [TQTF],Daily,20190128,000000,741.700000,745.400000,740.000000,745.200000,10227.000000
FXRU [TQTF],Daily,20190129,000000,741.700000,748.000000,741.700000,743.900000,8795.000000
FXRU [TQTF],Daily,20190130,000000,742.200000,745.700000,741.700000,743.100000,12170.000000
FXRU [TQTF],Daily,20190131,000000,743.100000,759.800000,735.600000,738.100000,21009.000000
FXRU [TQTF],Daily,20190201,000000,744.700000,745.000000,736.000000,738.900000,20214.000000
FXRU [TQTF],Daily,20190204,000000,736.200000,740.500000,736.200000,740.400000,7944.000000
FXRU [TQTF],Daily,20190205,000000,740.000000,742.500000,736.500000,740.400000,14334.000000
FXRU [TQTF],Daily,20190206,000000,744.000000,744.000000,740.000000,742.800000,12514.000000
FXRU [TQTF],Daily,20190207,000000,742.000000,745.900000,742.000000,743.100000,9101.000000
FXRU [TQTF],Daily,20190208,000000,745.000000,746.600000,740.800000,741.400000,8809.000000
FXRU [TQTF],Daily,20190211,000000,741.400000,742.800000,740.000000,742.800000,11366.000000
FXRU [TQTF],Daily,20190212,000000,747.700000,747.700000,738.700000,741.700000,7928.000000
FXRU [TQTF],Daily,20190213,000000,744.500000,744.500000,739.000000,740.800000,18046.000000
FXRU [TQTF],Daily,20190214,000000,748.700000,753.500000,746.500000,751.500000,23956.000000
FXRU [TQTF],Daily,20190215,000000,749.000000,749.000000,745.200000,745.800000,7114.000000
FXRU [TQTF],Daily,20190218,000000,745.100000,745.100000,740.000000,744.900000,5662.000000
FXRU [TQTF],Daily,20190219,000000,745.000000,746.700000,742.000000,745.000000,6245.000000
FXRU [TQTF],Daily,20190220,000000,746.500000,748.000000,740.100000,740.700000,7114.000000
FXRU [TQTF],Daily,20190221,000000,740.800000,741.900000,738.000000,738.800000,6671.000000
FXRU [TQTF],Daily,20190222,000000,740.000000,741.700000,737.600000,739.500000,24298.000000
FXRU [TQTF],Daily,20190225,000000,745.100000,745.200000,738.000000,739.200000,17491.000000
FXRU [TQTF],Daily,20190226,000000,739.000000,744.900000,739.000000,743.100000,6868.000000
FXRU [TQTF],Daily,20190227,000000,745.700000,746.900000,740.000000,742.500000,3927.000000
FXRU [TQTF],Daily,20190228,000000,745.800000,746.000000,741.900000,743.100000,11522.000000
FXRU [TQTF],Daily,20190301,000000,746.100000,746.200000,742.100000,744.100000,6321.000000
FXRU [TQTF],Daily,20190304,000000,743.000000,745.600000,742.200000,742.200000,4043.000000
FXRU [TQTF],Daily,20190305,000000,745.800000,751.200000,742.000000,745.500000,4173.000000
FXRU [TQTF],Daily,20190306,000000,745.500000,746.700000,743.300000,744.700000,2842.000000
FXRU [TQTF],Daily,20190307,000000,746.600000,749.900000,745.000000,749.800000,6688.000000
FXRU [TQTF],Daily,20190311,000000,745.300000,749.900000,744.000000,749.000000,17494.000000
FXRU [TQTF],Daily,20190312,000000,744.100000,748.100000,744.100000,745.200000,4899.000000
FXRU [TQTF],Daily,20190313,000000,744.000000,746.700000,743.200000,743.200000,5875.000000
FXRU [TQTF],Daily,20190314,000000,747.700000,747.700000,742.000000,743.500000,7800.000000
FXRU [TQTF],Daily,20190315,000000,743.000000,745.200000,742.100000,742.100000,5528.000000
FXRU [TQTF],Daily,20190318,000000,740.000000,741.100000,730.300000,734.500000,23663.000000
FXRU [TQTF],Daily,20190319,000000,742.800000,742.800000,731.100000,734.000000,7997.000000
FXRU [TQTF],Daily,20190320,000000,734.000000,734.000000,730.800000,731.500000,20830.000000
FXRU [TQTF],Daily,20190321,000000,730.400000,733.000000,728.000000,729.200000,14532.000000
FXRU [TQTF],Daily,20190322,000000,730.500000,737.700000,729.200000,736.500000,15532.000000
FXRU [TQTF],Daily,20190325,000000,735.300000,736.800000,730.000000,734.000000,37377.000000
FXRU [TQTF],Daily,20190326,000000,733.700000,736.700000,732.200000,736.500000,17788.000000
FXRU [TQTF],Daily,20190327,000000,736.800000,741.400000,736.600000,741.000000,8185.000000
FXRU [TQTF],Daily,20190328,000000,736.000000,745.000000,736.000000,743.500000,8275.000000
FXRU [TQTF],Daily,20190329,000000,742.000000,749.800000,738.200000,748.200000,17854.000000
FXRU [TQTF],Daily,20190401,000000,744.000000,749.900000,743.900000,746.900000,19105.000000
FXRU [TQTF],Daily,20190402,000000,746.900000,748.100000,743.700000,747.500000,3443.000000
FXRU [TQTF],Daily,20190403,000000,743.800000,747.000000,743.500000,744.500000,3593.000000
FXRU [TQTF],Daily,20190404,000000,743.800000,747.400000,743.800000,746.000000,7127.000000
FXRU [TQTF],Daily,20190405,000000,747.500000,747.700000,744.700000,746.300000,9862.000000
FXRU [TQTF],Daily,20190408,000000,745.000000,748.000000,743.800000,745.900000,5125.000000
FXRU [TQTF],Daily,20190409,000000,743.900000,743.900000,739.700000,740.900000,6196.000000
FXRU [TQTF],Daily,20190410,000000,743.800000,743.800000,738.000000,738.800000,4890.000000
FXRU [TQTF],Daily,20190411,000000,738.900000,739.300000,736.000000,739.200000,3582.000000
FXRU [TQTF],Daily,20190412,000000,739.300000,740.700000,737.000000,738.300000,6219.000000
FXRU [TQTF],Daily,20190415,000000,740.500000,740.500000,736.900000,738.800000,4394.000000
FXRU [TQTF],Daily,20190416,000000,740.400000,740.400000,737.600000,739.600000,6383.000000
FXRU [TQTF],Daily,20190417,000000,739.600000,739.600000,735.200000,736.000000,6778.000000
FXRU [TQTF],Daily,20190418,000000,737.900000,738.400000,734.100000,736.000000,14638.000000
FXRU [TQTF],Daily,20190419,000000,738.200000,739.100000,734.600000,739.000000,8228.000000
FXRU [TQTF],Daily,20190422,000000,737.300000,737.300000,732.600000,736.900000,5328.000000
FXRU [TQTF],Daily,20190423,000000,741.400000,741.400000,735.300000,736.400000,4505.000000
FXRU [TQTF],Daily,20190424,000000,735.600000,742.800000,735.600000,742.500000,5668.000000
FXRU [TQTF],Daily,20190425,000000,742.600000,749.900000,742.500000,746.200000,20919.000000
FXRU [TQTF],Daily,20190426,000000,747.900000,748.900000,744.100000,746.600000,9798.000000
FXRU [TQTF],Daily,20190429,000000,745.300000,749.300000,742.700000,743.000000,6949.000000
FXRU [TQTF],Daily,20190430,000000,746.000000,748.700000,744.100000,747.700000,7885.000000
FXRU [TQTF],Daily,20190502,000000,748.700000,759.000000,747.700000,756.000000,12075.000000
FXRU [TQTF],Daily,20190503,000000,756.000000,758.000000,750.300000,751.500000,2613.000000
FXRU [TQTF],Daily,20190506,000000,755.500000,757.700000,738.700000,753.000000,9317.000000
FXRU [TQTF],Daily,20190507,000000,745.500000,754.700000,745.500000,753.900000,7360.000000
FXRU [TQTF],Daily,20190508,000000,755.100000,755.100000,749.100000,751.200000,34221.000000
FXRU [TQTF],Daily,20190510,000000,751.000000,754.900000,749.600000,753.300000,7761.000000
FXRU [TQTF],Daily,20190513,000000,753.900000,755.800000,751.300000,753.800000,13983.000000
FXRU [TQTF],Daily,20190514,000000,754.700000,755.300000,746.900000,748.600000,5184.000000
FXRU [TQTF],Daily,20190515,000000,747.100000,749.900000,744.600000,745.800000,4506.000000
FXRU [TQTF],Daily,20190516,000000,744.500000,753.800000,740.600000,743.100000,6363.000000
FXRU [TQTF],Daily,20190517,000000,743.200000,748.200000,743.200000,747.000000,4547.000000
FXRU [TQTF],Daily,20190520,000000,745.000000,750.000000,745.000000,749.800000,7051.000000
FXRU [TQTF],Daily,20190521,000000,750.000000,750.800000,746.500000,746.700000,8062.000000
FXRU [TQTF],Daily,20190522,000000,746.800000,749.500000,743.100000,745.100000,12916.000000
FXRU [TQTF],Daily,20190523,000000,743.500000,753.700000,743.000000,751.400000,9852.000000
FXRU [TQTF],Daily,20190524,000000,751.000000,752.200000,747.600000,751.700000,12056.000000
FXRU [TQTF],Daily,20190527,000000,748.100000,751.500000,748.100000,750.500000,3251.000000
FXRU [TQTF],Daily,20190528,000000,749.300000,752.400000,748.100000,752.000000,5819.000000
FXRU [TQTF],Daily,20190529,000000,752.800000,759.600000,752.100000,757.000000,9979.000000
FXRU [TQTF],Daily,20190530,000000,753.000000,756.700000,753.000000,756.700000,8944.000000
FXRU [TQTF],Daily,20190531,000000,759.000000,762.700000,756.000000,756.000000,13967.000000
FXRU [TQTF],Daily,20190603,000000,761.400000,761.500000,756.600000,758.400000,16214.000000
FXRU [TQTF],Daily,20190604,000000,759.800000,760.100000,756.400000,758.400000,3888.000000
FXRU [TQTF],Daily,20190605,000000,759.500000,759.700000,755.600000,759.000000,18977.000000
FXRU [TQTF],Daily,20190606,000000,758.000000,759.900000,757.000000,758.000000,14071.000000
FXRU [TQTF],Daily,20190607,000000,759.000000,759.000000,754.000000,757.200000,10002.000000
FXRU [TQTF],Daily,20190610,000000,758.900000,758.900000,754.200000,757.200000,9288.000000
FXRU [TQTF],Daily,20190611,000000,757.000000,757.000000,752.000000,755.000000,10658.000000
FXRU [TQTF],Daily,20190613,000000,757.800000,757.900000,755.000000,756.800000,6566.000000
FXRU [TQTF],Daily,20190614,000000,755.200000,756.500000,752.500000,754.500000,12849.000000
FXRU [TQTF],Daily,20190617,000000,753.000000,754.900000,751.900000,754.100000,7198.000000
FXRU [TQTF],Daily,20190618,000000,752.000000,756.200000,750.700000,751.300000,7599.000000
FXRU [TQTF],Daily,20190619,000000,754.900000,754.900000,750.700000,751.500000,6380.000000
FXRU [TQTF],Daily,20190620,000000,750.000000,751.400000,741.500000,743.200000,28758.000000
FXRU [TQTF],Daily,20190621,000000,749.000000,749.000000,742.200000,746.500000,12128.000000
FXRU [TQTF],Daily,20190624,000000,746.500000,758.000000,740.000000,740.100000,10650.000000
FXRU [TQTF],Daily,20190625,000000,745.000000,748.000000,735.500000,742.400000,18032.000000
FXRU [TQTF],Daily,20190626,000000,742.700000,747.100000,740.700000,745.200000,6002.000000
FXRU [TQTF],Daily,20190627,000000,746.900000,749.000000,736.600000,745.000000,12347.000000
FXRU [TQTF],Daily,20190628,000000,746.300000,754.600000,743.200000,746.500000,4950.000000
FXRU [TQTF],Daily,20190701,000000,744.200000,753.900000,741.800000,744.000000,13229.000000
FXRU [TQTF],Daily,20190702,000000,743.100000,750.500000,743.100000,748.100000,7714.000000
FXRU [TQTF],Daily,20190703,000000,749.200000,754.700000,749.200000,752.900000,4422.000000
FXRU [TQTF],Daily,20190704,000000,747.900000,754.000000,747.400000,752.500000,4179.000000
FXRU [TQTF],Daily,20190705,000000,754.900000,757.500000,750.700000,755.000000,8935.000000
FXRU [TQTF],Daily,20190708,000000,753.400000,759.000000,752.100000,753.700000,8825.000000
FXRU [TQTF],Daily,20190709,000000,754.700000,756.700000,752.000000,753.600000,3401.000000
FXRU [TQTF],Daily,20190710,000000,753.600000,755.900000,749.100000,749.700000,7189.000000
FXRU [TQTF],Daily,20190711,000000,749.700000,753.400000,743.200000,745.800000,13690.000000
FXRU [TQTF],Daily,20190712,000000,746.000000,750.200000,745.100000,747.800000,4441.000000
FXRU [TQTF],Daily,20190715,000000,749.500000,749.500000,741.400000,742.000000,12204.000000
FXRU [TQTF],Daily,20190716,000000,745.800000,745.800000,743.400000,745.300000,7823.000000
FXRU [TQTF],Daily,20190717,000000,746.000000,749.000000,744.100000,747.400000,7170.000000
FXRU [TQTF],Daily,20190718,000000,749.300000,749.300000,744.500000,748.700000,14610.000000
FXRU [TQTF],Daily,20190719,000000,747.800000,749.000000,745.500000,747.400000,10559.000000
FXRU [TQTF],Daily,20190722,000000,747.500000,750.000000,746.200000,746.700000,12323.000000
FXRU [TQTF],Daily,20190723,000000,749.500000,752.600000,747.500000,751.100000,10295.000000
FXRU [TQTF],Daily,20190724,000000,752.700000,752.700000,748.100000,748.100000,4898.000000
FXRU [TQTF],Daily,20190725,000000,750.000000,751.400000,747.500000,751.200000,4452.000000
FXRU [TQTF],Daily,20190726,000000,751.300000,755.000000,748.800000,753.500000,6233.000000
FXRU [TQTF],Daily,20190729,000000,756.400000,756.400000,751.700000,754.800000,6033.000000
FXRU [TQTF],Daily,20190730,000000,752.600000,757.000000,751.600000,757.000000,10912.000000
FXRU [TQTF],Daily,20190731,000000,756.100000,756.800000,752.100000,756.000000,4669.000000
FXRU [TQTF],Daily,20190801,000000,758.000000,763.900000,756.300000,760.400000,59993.000000
FXRU [TQTF],Daily,20190802,000000,765.000000,777.100000,763.500000,773.500000,22729.000000
FXRU [TQTF],Daily,20190805,000000,767.300000,777.100000,767.300000,773.500000,16402.000000
FXRU [TQTF],Daily,20190806,000000,774.000000,775.200000,771.900000,773.600000,13627.000000
FXRU [TQTF],Daily,20190807,000000,767.600000,780.800000,767.600000,779.100000,8486.000000
FXRU [TQTF],Daily,20190808,000000,777.900000,779.600000,772.000000,776.500000,6086.000000
FXRU [TQTF],Daily,20190809,000000,774.800000,781.400000,774.800000,778.100000,6462.000000
FXRU [TQTF],Daily,20190812,000000,780.100000,783.900000,776.000000,780.600000,11028.000000
FXRU [TQTF],Daily,20190813,000000,778.500000,786.200000,776.200000,777.900000,9969.000000
FXRU [TQTF],Daily,20190814,000000,776.300000,789.400000,774.200000,786.900000,14245.000000
FXRU [TQTF],Daily,20190815,000000,788.900000,797.200000,785.000000,792.200000,15700.000000
FXRU [TQTF],Daily,20190816,000000,794.900000,794.900000,786.100000,794.000000,8962.000000
FXRU [TQTF],Daily,20190819,000000,786.200000,799.800000,786.200000,797.500000,11934.000000
FXRU [TQTF],Daily,20190820,000000,798.900000,800.000000,793.300000,793.700000,14481.000000
FXRU [TQTF],Daily,20190821,000000,798.600000,798.600000,786.800000,787.800000,17119.000000
FXRU [TQTF],Daily,20190822,000000,786.800000,787.900000,783.000000,785.500000,15169.000000
FXRU [TQTF],Daily,20190823,000000,797.600000,797.600000,783.200000,790.000000,12942.000000
FXRU [TQTF],Daily,20190826,000000,790.100000,792.200000,787.100000,790.200000,13173.000000
FXRU [TQTF],Daily,20190827,000000,793.000000,798.000000,790.400000,794.700000,9898.000000
FXRU [TQTF],Daily,20190828,000000,796.300000,802.000000,793.000000,798.800000,8710.000000
FXRU [TQTF],Daily,20190829,000000,796.200000,801.500000,796.200000,797.800000,8890.000000
FXRU [TQTF],Daily,20190830,000000,797.700000,800.000000,793.400000,800.000000,19828.000000
FXRU [TQTF],Daily,20190902,000000,801.500000,803.100000,795.100000,801.000000,9442.000000
FXRU [TQTF],Daily,20190903,000000,798.100000,806.700000,798.100000,806.300000,11120.000000
FXRU [TQTF],Daily,20190904,000000,802.600000,806.800000,797.100000,798.400000,29701.000000
FXRU [TQTF],Daily,20190905,000000,795.000000,803.900000,794.400000,798.000000,13172.000000
FXRU [TQTF],Daily,20190906,000000,792.900000,798.300000,790.000000,793.100000,52104.000000
FXRU [TQTF],Daily,20190909,000000,793.100000,793.100000,788.000000,790.900000,13704.000000
FXRU [TQTF],Daily,20190910,000000,790.500000,791.700000,786.100000,789.200000,7300.000000
FXRU [TQTF],Daily,20190911,000000,789.800000,790.500000,786.100000,788.500000,9220.000000
FXRU [TQTF],Daily,20190912,000000,790.500000,790.500000,781.900000,783.400000,13958.000000
FXRU [TQTF],Daily,20190913,000000,782.500000,782.500000,774.500000,776.000000,16019.000000
FXRU [TQTF],Daily,20190916,000000,763.000000,774.900000,763.000000,771.700000,42250.000000
FXRU [TQTF],Daily,20190917,000000,777.800000,777.800000,771.300000,777.000000,15069.000000
FXRU [TQTF],Daily,20190918,000000,780.000000,790.500000,775.000000,775.900000,13859.000000
FXRU [TQTF],Daily,20190919,000000,775.000000,777.500000,771.200000,771.700000,8843.000000
FXRU [TQTF],Daily,20190920,000000,772.900000,779.800000,768.300000,772.600000,24699.000000
FXRU [TQTF],Daily,20190923,000000,772.600000,778.000000,770.000000,771.300000,17496.000000
FXRU [TQTF],Daily,20190924,000000,777.900000,777.900000,769.000000,772.100000,12548.000000
FXRU [TQTF],Daily,20190925,000000,772.300000,777.900000,772.300000,775.900000,8089.000000
FXRU [TQTF],Daily,20190926,000000,777.900000,777.900000,773.800000,775.100000,4103.000000
FXRU [TQTF],Daily,20190927,000000,778.500000,779.900000,770.100000,777.200000,16358.000000
FXRU [TQTF],Daily,20190930,000000,779.700000,800.000000,777.100000,782.500000,12364.000000
FXRU [TQTF],Daily,20191001,000000,781.900000,788.400000,781.900000,788.400000,14825.000000
FXRU [TQTF],Daily,20191002,000000,789.900000,790.000000,785.000000,787.800000,15808.000000
FXRU [TQTF],Daily,20191003,000000,786.300000,789.000000,784.800000,787.000000,6341.000000
FXRU [TQTF],Daily,20191004,000000,787.000000,787.000000,780.200000,780.200000,13903.000000
FXRU [TQTF],Daily,20191007,000000,780.100000,795.000000,780.100000,783.500000,6661.000000
FXRU [TQTF],Daily,20191008,000000,783.500000,788.900000,781.200000,788.600000,21391.000000
FXRU [TQTF],Daily,20191009,000000,787.900000,788.000000,783.100000,784.000000,4295.000000
FXRU [TQTF],Daily,20191010,000000,783.100000,783.800000,776.600000,779.000000,8722.000000
FXRU [TQTF],Daily,20191011,000000,776.500000,778.400000,773.100000,773.500000,16868.000000
FXRU [TQTF],Daily,20191014,000000,773.100000,779.500000,773.000000,777.000000,9058.000000
FXRU [TQTF],Daily,20191015,000000,778.300000,780.200000,775.100000,778.000000,12732.000000
FXRU [TQTF],Daily,20191016,000000,778.900000,780.000000,775.500000,776.000000,11064.000000
FXRU [TQTF],Daily,20191017,000000,776.000000,780.000000,772.600000,776.700000,9829.000000
FXRU [TQTF],Daily,20191018,000000,779.900000,781.200000,775.400000,777.100000,10389.000000
FXRU [TQTF],Daily,20191021,000000,781.000000,781.200000,773.000000,775.700000,16961.000000
FXRU [TQTF],Daily,20191022,000000,778.500000,778.500000,773.300000,773.800000,12884.000000
FXRU [TQTF],Daily,20191023,000000,775.000000,778.500000,774.000000,776.900000,12212.000000
FXRU [TQTF],Daily,20191024,000000,778.500000,780.000000,775.000000,778.000000,7699.000000
FXRU [TQTF],Daily,20191025,000000,780.400000,781.100000,775.000000,776.600000,35795.000000
FXRU [TQTF],Daily,20191028,000000,780.000000,781.100000,773.500000,775.700000,33052.000000
FXRU [TQTF],Daily,20191029,000000,779.400000,780.000000,773.500000,777.400000,7640.000000
FXRU [TQTF],Daily,20191030,000000,777.400000,780.900000,774.000000,780.000000,15825.000000
FXRU [TQTF],Daily,20191031,000000,779.900000,780.800000,775.100000,780.000000,9639.000000
FXRU [TQTF],Daily,20191101,000000,780.900000,780.900000,772.500000,773.400000,15044.000000
FXRU [TQTF],Daily,20191105,000000,774.000000,778.900000,767.700000,775.800000,17314.000000
FXRU [TQTF],Daily,20191106,000000,770.400000,779.000000,770.400000,775.900000,10098.000000
FXRU [TQTF],Daily,20191107,000000,778.500000,778.900000,772.900000,777.100000,11606.000000
FXRU [TQTF],Daily,20191108,000000,776.900000,778.900000,772.100000,778.100000,12808.000000
FXRU [TQTF],Daily,20191111,000000,778.100000,778.500000,775.400000,776.500000,10767.000000
FXRU [TQTF],Daily,20191112,000000,775.800000,780.500000,773.500000,778.000000,14624.000000
FXRU [TQTF],Daily,20191113,000000,775.000000,784.700000,775.000000,782.000000,8980.000000
FXRU [TQTF],Daily,20191114,000000,784.800000,786.200000,779.300000,780.300000,8067.000000
FXRU [TQTF],Daily,20191115,000000,784.800000,785.800000,777.100000,778.000000,12962.000000
FXRU [TQTF],Daily,20191118,000000,784.300000,798.800000,774.100000,781.000000,10967.000000
FXRU [TQTF],Daily,20191119,000000,779.000000,784.100000,775.000000,779.300000,10318.000000
FXRU [TQTF],Daily,20191120,000000,780.000000,784.800000,778.500000,779.900000,6002.000000
FXRU [TQTF],Daily,20191121,000000,780.000000,784.000000,777.100000,778.100000,8063.000000
FXRU [TQTF],Daily,20191122,000000,783.900000,783.900000,776.800000,778.000000,9884.000000
FXRU [TQTF],Daily,20191125,000000,778.000000,781.500000,775.400000,780.000000,10175.000000
FXRU [TQTF],Daily,20191126,000000,780.900000,782.700000,777.200000,781.700000,9956.000000
FXRU [TQTF],Daily,20191127,000000,781.700000,782.000000,775.100000,781.300000,3468.000000
FXRU [TQTF],Daily,20191128,000000,782.800000,783.600000,780.000000,782.500000,16878.000000
FXRU [TQTF],Daily,20191129,000000,783.200000,784.600000,779.800000,783.700000,7186.000000
FXRU [TQTF],Daily,20191202,000000,784.700000,786.000000,779.700000,783.800000,38930.000000
FXRU [TQTF],Daily,20191203,000000,784.400000,784.500000,780.500000,784.500000,9747.000000
FXRU [TQTF],Daily,20191204,000000,783.300000,784.700000,780.200000,780.500000,14484.000000
FXRU [TQTF],Daily,20191205,000000,780.000000,781.500000,778.000000,780.100000,6817.000000
FXRU [TQTF],Daily,20191206,000000,780.000000,785.000000,778.400000,778.900000,10925.000000
FXRU [TQTF],Daily,20191209,000000,781.700000,781.700000,778.500000,779.000000,8523.000000
FXRU [TQTF],Daily,20191210,000000,778.400000,778.800000,776.600000,777.200000,17148.000000
FXRU [TQTF],Daily,20191211,000000,777.200000,779.000000,777.200000,778.000000,8100.000000
FXRU [TQTF],Daily,20191212,000000,778.000000,778.000000,768.600000,769.100000,33880.000000
FXRU [TQTF],Daily,20191213,000000,777.300000,777.800000,762.400000,770.700000,55000.000000
FXRU [TQTF],Daily,20191216,000000,772.700000,777.900000,766.000000,766.900000,25564.000000
FXRU [TQTF],Daily,20191217,000000,773.700000,778.000000,765.400000,767.600000,23840.000000
FXRU [TQTF],Daily,20191218,000000,767.600000,772.900000,766.100000,768.200000,18339.000000
FXRU [TQTF],Daily,20191219,000000,769.600000,769.600000,765.300000,766.300000,24072.000000
FXRU [TQTF],Daily,20191220,000000,765.600000,773.000000,761.600000,764.800000,32501.000000
FXRU [TQTF],Daily,20191223,000000,768.000000,768.700000,762.100000,764.800000,19708.000000
FXRU [TQTF],Daily,20191224,000000,765.000000,765.000000,760.100000,761.100000,29488.000000
FXRU [TQTF],Daily,20191225,000000,761.200000,765.400000,755.300000,759.400000,69503.000000
FXRU [TQTF],Daily,20191226,000000,759.400000,764.200000,755.500000,763.500000,54747.000000
FXRU [TQTF],Daily,20191227,000000,764.900000,765.400000,759.000000,763.200000,35375.000000
FXRU [TQTF],Daily,20191230,000000,765.000000,765.900000,757.100000,761.000000,43593.000000
FXRU [TQTF],Daily,20200103,000000,764.000000,766.700000,758.900000,763.400000,26719.000000
FXRU [TQTF],Daily,20200106,000000,761.200000,767.600000,760.000000,761.600000,14494.000000
FXRU [TQTF],Daily,20200108,000000,765.900000,765.900000,759.200000,760.000000,20416.000000
FXRU [TQTF],Daily,20200109,000000,760.500000,760.500000,752.700000,755.600000,44506.000000
FXRU [TQTF],Daily,20200110,000000,755.600000,757.900000,750.700000,751.600000,26590.000000
FXRU [TQTF],Daily,20200113,000000,751.700000,760.500000,750.000000,756.000000,24070.000000
FXRU [TQTF],Daily,20200114,000000,755.000000,759.700000,755.000000,757.900000,64991.000000
FXRU [TQTF],Daily,20200115,000000,759.800000,761.400000,755.600000,760.100000,33855.000000
FXRU [TQTF],Daily,20200116,000000,761.500000,762.300000,757.900000,759.600000,17180.000000
FXRU [TQTF],Daily,20200117,000000,762.400000,762.600000,755.200000,758.800000,28490.000000
FXRU [TQTF],Daily,20200120,000000,758.800000,760.800000,755.300000,759.000000,13379.000000
FXRU [TQTF],Daily,20200121,000000,757.500000,763.900000,756.100000,762.600000,46013.000000
FXRU [TQTF],Daily,20200122,000000,763.800000,764.600000,758.400000,764.000000,21912.000000
FXRU [TQTF],Daily,20200123,000000,765.100000,765.500000,761.100000,764.200000,11866.000000
